ID;Address;Longitude;Latitude
PA_0968;nord du pont de Bir-Hakeim;2.28661;48.856601
PA_0969;Statue de la Liberté;2.27966;48.849996
PA_0970;allée des Cygnes;2.28058;48.850592
PA_0971;1 rue du Saint-Gothard;2.334976;48.830178
PA_0972;22 rue Bernard Lecache;2.415351;48.846276
PA_0973;entrée du square Emile Chautemps;2.353292;48.86721
PA_0974;entrée du square Emile Chautemps;2.353292;48.86722
PA_0975;entrée du square Emile Chautemps;2.353292;48.86723
PA_0976;130 rue Montmartre;2.343669;48.868233
PA_0977;passage Basfour;2.351805;48.86606
PA_0978;28 rue Montorgueil;2.346475;48.863739
PA_0979;pont de Sully côté rive Droite;2.361237;48.850876
PA_0980;sous le pont du boulevard de Bercy;2.383141;48.839793
PA_0981;place du Colonel Bourgouin;2.383271;48.845118
PA_0982;91 Rue de Reuilly, 75012 Paris;2.3901088966935213;48.84458088638742
PA_0983;rue Mondoville;2.406642;48.865966
PA_0984;1 place Rhin et Danube;2.392771;48.882183
PA_0985;52 boulevard Sérurier;2.399501;48.879782
PA_0986;face à  la rue du Tunnel;2.38444;48.87939
PA_0987;39 quai de la Loire;2.378722;48.8875
PA_0988;métro Barbès-Rochechouart;2.350654;48.883751
PA_0989;2 rue de l'Évangile;2.361296;48.89142
PA_0990;métro La Chapelle;2.360347;48.884479
PA_0991;33 boulevard de la Villette;2.37435;48.87414
PA_0992;11 Rue Béranger, 75003 Paris;2.363130816670369;48.865641360835006
PA_0993;entrée du périphérique porte des Lilas;2.408995;48.876705
PA_0994;0 boulevard Duaumont;2.310692;48.896963
PA_0995;place du Docteur Félix Lobligeois;2.31856;48.886437
PA_0996;face au 89 avenue des Ternes;2.287779;48.879968
PA_0997;61 rue Quincampoix;2.350808;48.861738
PA_0998;impasse des Peintres;2.350135;48.863976
PA_0999;136 rue de la Roquette;2.380989;48.857783
PA_1000;dans le hall de la Générale;2.379518;48.859588
PA_1001;dans le hall de la Générale;2.37953;48.85957
PA_1002;bretelle d'autoroute A86/N406, face au Castorama de Créteil;2.4408;48.77895
PA_1003;Unknown;2.3009126;48.878852
PA_1004;66 rue de Courcelles;2.306245;48.877676
PA_1005;89 rue Oberkampf;2.375371;48.865237
PA_1006;9 rue Bergère;2.346739;48.872126
PA_1007;11 rue Drouot;2.340495;48.873453
PA_1008;75 rue de Richelieu;2.33839;48.868701
PA_1009;1 boulevard de Ménilmontant;2.38921;48.85849
PA_1010;1 Rue Carducci;2.387829;48.87723
PA_1011;1 rue Martel;2.352622;48.873463
PA_1012;32 rue de Rochechouart;2.345251;48.878535
PA_1013;86 Rue Vieille-du-Temple, sur le mur du bâtiment face jardin;2.36123420318554;48.86015729510711
PA_1014;10 rue Paul Bert;2.384666;48.8516
PA_1015;29 rue de la Villette;2.387547;48.876297
PA_1016;34 rue de Crimée;2.390206;48.87905
PA_1017;86 rue de la Villette;2.388289;48.878821
PA_1018;place Paul Eluard;2.360135;48.889951
PA_1019;23 rue des Vinaigriers;2.363303;48.8731
PA_1020;86 rue Championnet;2.343033;48.895858
PA_1021;1 impasse Robert;2.338842;48.895526
PA_1022;27 rue Francoeoeur;2.340473;48.890852
PA_1023;26 rue Vieille du Temple;2.35728;48.85716
PA_1024;198 rue du Faubourg Saint-Antoine;2.384156;48.85006
PA_1025;5 place Saint-Augustin;2.319318;48.875058
PA_1026;52 Grande Rue Charles-de-Gaulle;2.521098;48.837786
PA_1027;Cité Aubry;2.395604;48.856768
PA_1028;9 rue des Maronites;2.383677;48.868194
PA_1029;105 Rue du Faubourg du Temple, 75010 Paris;2.3738695839338573;48.87097452104727
PA_1030;41 rue des Bourdonnais;2.345563;48.86058
PA_1031;face à  un entrepôt abandonné;2.38924;48.90066
PA_1032;51 rue de Turenne;2.364399;48.858224
PA_1033;1 boulevard des Filles du Calvaire;2.36695;48.861085
PA_1034;48 rue Saint-Honoré;2.344233;48.86119
PA_1035;14 rue Jean-Baptiste Berlier;2.383472;48.825751
PA_1036;144 boulevard Masséna;2.361984;48.819469
PA_1037;84 avenue d'Italie;2.357178;48.825982
PA_1038;5 rue Pajou;2.272968;48.856784
PA_1039;1 impasse Delaunay;2.386129;48.854947
PA_1040;32 rue Saint-Roch;2.33313;48.86651
PA_1041;rond-point d'Espagne;2.375199;48.754462
PA_1042;A86 côté cimetière nouveau de Vitry;2.403205;48.773999
PA_1043;A86 côté cimetière communal de Choisy;2.403313;48.773718
PA_1044;échangeur porte d'Italie;2.35889;48.816089
PA_1045;3 rue de la Chine;2.401248;48.864685
PA_1046;22 rue Réaumur;2.358505;48.865017
PA_1047;88ter avenue Parmentier;2.374638;48.865495
PA_1048;Autoroute du Soleil;2.34389;48.765394
PA_1049;Unknown;2.3533;48.86266
PA_1050;191 rue du Faubourg Poissonnière;2.349524;48.883048
PA_1051;22 rue Dauphine;2.339623;48.855152
PA_1052;rue du Chevalier de la Barre;2.347243;48.887431
PA_1053;8 place des Abbesses;2.33884;48.884115
PA_1054;26 rue Chanzy;2.385094;48.85264
PA_1055;bretelle de sortie de l'autoroute de l'Est;2.466303;48.82677
PA_1056;0 rue Montgallet;2.38616;48.84258
PA_1057;64 Rue Tiquetonne, côté droite de la porte;2.3456886615885697;48.86484941379765
PA_1058;24 rue des Petits Champs;2.336551;48.86687
PA_1059;54 rue de Seine;2.336917;48.853931
PA_1060;villa de Guelma;2.336903;48.882709
PA_1061;29 rue ramey;2.34657;48.888662
PA_1062;64 Rue Tiquetonne, côté gauche de la porte;2.345696708215449;48.86485073714072
PA_1063;28 rue des Archives;2.355071;48.858213
PA_1064;16 rue Froissart;2.365288;48.861797
PA_1065;59 rue au Maire (Simpson);2.354527;48.864989
PA_1066;McDo de la porte de Bagnolet;2.408417;48.864658
PA_1067;1 rue de la Fidélité;2.356845;48.874683
PA_1068;39 rue de Bretagne;2.362363;48.862872
PA_1069;121 rue des Amandiers;2.388062;48.868221
PA_1070;pavillon Saint-Louis;2.398585;48.848529
PA_1071;58 rue d'Anjou;2.322444;48.873677
PA_1072;32 rue Pasquier;2.323701;48.873321
PA_1073;41 rue de Penthièvre;2.313515;48.872287
PA_1074;22 rue du Cirque;2.315733;48.871275
PA_1075;158 boulevard Saint-Germain;2.33609;48.85321
PA_1076;Marché Saint-Germain;2.336608;48.851785
PA_1077;65 rue des Abbesses;2.334902;48.885708
PA_1078;99 rue de Réaumur;2.345456;48.867695
PA_1079;Le centvingtsept by Pixelis, 127 Av. Ledru Rollin, 75011 Paris;2.37760923650984;48.85439309945443
PA_1080;Espace Pierre Cardin;2.319147;48.867372
PA_1081;Unknown;2.35252;48.85979
PA_1082;place d'Aligre;2.378264;48.848875
PA_1083;Impasse Cordon-Boussard;2.39758;48.86579
PA_1084;36 rue du Faubourg Saint-Martin;2.356426;48.870268
PA_1085;ancien Couvent des Récollets;2.360599;48.875807
PA_1086;2 rue des Anglais;2.347996;48.851037
PA_1087;1 rue de la Huchette;2.346484;48.852782
PA_1088;77 rue Buffon;2.356097;48.841155
PA_1089;79 rue de la Boétie;2.308972;48.872053
PA_1090;métro Stalingrad;2.365263;48.884271
PA_1091;fontaine du Conservatoire Municipal du 19e;2.371915;48.882881
PA_1092;18-20 rue Pradier;2.382055;48.875669
PA_1093;Cité de la Mode et du Design;2.369772;48.840818
PA_1094;132 rue Vieille du Temple;2.364411;48.861817
PA_1095;18ter rue Jaucourt;2.395058;48.847363
PA_1096;18 rue des Lilas ou presque;2.43046;48.869639
PA_1097;20 rue du Louvre;2.34125;48.861527
PA_1098;1 cité Voltaire;2.389316;48.852527
PA_1099;4 rue de la Mare;2.388493;48.868496
PA_1100;à  gauche de la Fontaine Molière;2.336659;48.865444
PA_1101;7 avenue Matignon;2.311583;48.869977
PA_1102;place de Thorigny;2.362321;48.858905
PA_1103;3 passage du Moulin des Prés;2.353403;48.829159
PA_1104;68 rue Jenner;2.364409;48.834243
PA_1105;16 boulevard de la Chapelle;2.363443;48.884592
PA_1106;1 rue Ferdinand Flocon;2.345418;48.890901
PA_1107;place Saint-André des Arts;2.342696;48.853257
PA_1108;98 rue de Tolbiac;2.363756;48.826848
PA_1109;51 avenue d'Ivry;2.365508;48.82331
PA_1110;direction de la Voirie et des Déplacements;2.413853;48.845788
PA_1111;80 avenue Charles de Gaulle;2.271323;48.881673
PA_1112;place de l'Iris;2.250182;48.889849
PA_1113;6 place de Stalingrad;2.239863;48.882934
PA_1114;impasse de la Défense;2.326865;48.885113
PA_1115;208 rue de la Roquette;2.388525;48.8597
PA_1116;74 rue d'Avron;2.40426;48.852293
PA_1117;Terminal 2D Porte 6;2.567216;49.00441
PA_1118;boulevard Gabriel Péri sous le périph';2.477093;48.877504
PA_1119;29 avenue de la République;2.415945;48.862546
PA_1120;84 rue de Picpus;2.398884;48.84101
PA_1121;52 cours de Vincennes;2.40358;48.847343
PA_1122;avenue Corentin Cariou;2.384498;48.89626
PA_1123;1 rue Santos-Dumont;2.305686;48.834196
PA_1124;11 rue Chauchat;2.339479;48.873141
PA_1125;88 rue de Provence;2.330577;48.874285
PA_1126;27 place de la Madeleine;2.324306;48.871175
PA_1127;10 rue du Roi Doré;2.363758;48.860227
PA_1128;112 rue des Pyrénées;2.40473;48.85681
PA_1129;19 rue Parrot;2.375001;48.847182
PA_1130;face au 194 rue de Bercy;2.372361;48.84454
PA_1131;est de la Fontaine au Lions;2.395918;48.839617
PA_1132;26 rue Coriolis;2.390802;48.836388
PA_1133;19 rue Montera;2.40917;48.84537
PA_1134;74 rue de Tolbiac;2.366977;48.827182
PA_1135;36 rue Tillier;2.38951;48.849242
PA_1136;18 rue Coriolis;2.391304;48.835882
PA_1137;pont Delizy;2.40982;48.895025
PA_1138;112 avenue du Général Leclerc;2.406627;48.898349
PA_1139;93 rue de Belleville;2.385394;48.874031
PA_1140;10 rue Villedo;2.335957;48.866469
PA_1141;Agence Spatiale Européenne;2.304209;48.848419
PA_1142;8 rue de la Plaine;2.400222;48.849797
PA_1143;place du Général Patton;2.286832;48.875841
PA_1144;18 rue Piccini;2.284192;48.874751
PA_1145;1 rue de la Croix Jarry;2.382021;48.826858
PA_1146;154 rue du Chemin Vert;2.387093;48.86275
PA_1147;pont de la Grange aux Belles;2.363929;48.873024
PA_1148;Le Point (pas si) Ephémère;2.368809;48.881777
PA_1149;42 boulevard de Charonne;2.398819;48.851057
PA_1150;quai Saint-Bernard;2.364385;48.844928
PA_1151;métro Tuileries;2.33027;48.86423
PA_1152;village Saint-Paul;2.36127;48.853332
PA_1153;87 rue Saint-Antoine;2.3626;48.854585
PA_1154;0 rue Léon Jouhaux;2.363243;48.868562
PA_1155;pont piéton de la rue Lucien Lambeau;2.414452;48.857685
PA_1156;12 rue Vieille du Temple;2.356857;48.856563
PA_1157;81 rue de Beaubourg;2.354822;48.86391
PA_1158;33 boulevard de Charonne;2.398184;48.851158
PA_1159;6 place des Ternes;2.298683;48.87847
PA_1160;165 rue du Faubourg Saint-Honoré;2.305867;48.874707
PA_1161;42 rue des Francs-Bourgeois;2.359031;48.858606
PA_1162;14 rue des Précheurs;2.34868;48.862045
PA_1163;8 place Jacques Bonsergent;2.36107;48.871181
PA_1164;130 avenue de Wagram;2.303648;48.885151
PA_1165;48 rue du Caire;2.348778;48.868077
PA_1166;1 quai de Bourbon;2.35698;48.852446
PA_1167;84 rue Bonaparte;2.332597;48.849736
PA_1168;1 rue Verniquet;2.300392;48.886756
PA_1169;6 avenue de la Porte de la Chapelle;2.359518;48.89895
PA_1170;45 rue des Gravilliers;2.355424;48.864156
PA_1171;68 rue de la Montagne Sainte-Geneviève;2.347805;48.846868
PA_1172;93 rue de la Verrerie;2.350647;48.858828
PA_1173;terrasse du Wanderlust;2.371144;48.840096
PA_1174;14 rue des Fonds-Verts;2.391172;48.83699
PA_1175;2 rue Rodier;2.342371;48.877413
PA_1176;5 rue Rodier;2.342256;48.877403
PA_1177;Agence France Presse;2.340272;48.868795
PA_1178;82 boulevard Masséna;2.368532;48.82156
PA_1179;213 boulevard Vincent Auriol;2.356652;48.830787
PA_1180;47 avenue des Gobelins;2.353336;48.835102
PA_1181;58 rue Caumartin;2.328576;48.874815
PA_1182;22 rue Guersant;2.290073;48.880838
PA_1183;9 rue Marsoulan;2.402938;48.845604
PA_1184;croisement E50/A6B;2.340419;48.762395
PA_1185;59 rue de Charonne;2.379467;48.853446
PA_1186;32 impasse de la Confiance;2.399535;48.853717
PA_1187;89 rue André Joineau;2.402702;48.882103
PA_1188;81 rue d'Assas;2.334858;48.842502
PA_1189;43 rue Lacépède;2.350387;48.844147
PA_1190;2 rue Princesse Leia;2.334419;48.852589
PA_1191;1192,1193, 1194 & 1195, le long de la D126B;2.355387;48.814755
PA_1192;Unknown;2.3553152;48.814682
PA_1193;Unknown;2.3553246;48.8146926
PA_1194;Unknown;2.3553326;48.8147024
PA_1195;Unknown;2.3553407;48.8147086
PA_1196;2 impasse Mathieu;2.313336;48.8411
PA_1197;6 rue de l'Arrivée;2.322431;48.843878
PA_1198;145 boulevard Raspail;2.329685;48.842276
PA_1199;Poterne des Peupliers;2.352432;48.821567
PA_1200;35 rue de la Bûcherie;2.347302;48.852528
PA_1201;14 rue Ternaux;2.37326;48.86438
PA_1202;129 avenue de Wagram;2.301697;48.883249
PA_1203;64 rue Monsieur le Prince;2.340895;48.847823
PA_1204;61 rue d'Avron;2.403237;48.852275
PA_1205;bâtiment Marguerite Bottard;2.368736;48.835457
PA_1206;22 avenue de la République;2.368824;48.866206
PA_1207;31 rue Lucien Sampaix;2.361351;48.873118
PA_1208;35 rue Castagnary;2.30942;48.833951
PA_1209;99 boulevard Saint-Germain;2.338901;48.85219
PA_1210;3 rue Saint-Augustin;2.337762;48.86885
PA_1211;1 passage Mondésir;2.385035;48.865411
PA_1212;16 place Jacques Bonsergent;2.36078;48.87139
PA_1213;4 rue Berger;2.34856;48.86088
PA_1214;42 rue Leroy Dupré;2.401823;48.842979
PA_1215;3 rue Danielle Casanova;2.33329;48.86757
PA_1216;1 rue Duret;2.285079;48.873466
PA_1217;pont de la Concorde;2.320227;48.863861
PA_1218;2 rue Mathys;2.37648;48.89067
PA_1219;261 rue de Belleville;2.39896;48.87559
PA_1220;7 rue d'Enghien;2.352584;48.871694
PA_1221;place Benjamin Fondane;2.351911;48.84453
PA_1222;90 avenue de la République;2.380904;48.863935
PA_1223;1 place de Passy;2.27793;48.85785
PA_1224;57 avenue du docteur Netter;2.405649;48.844904
PA_1225;100 cours de Vincennes;2.40845;48.84691
PA_1226;100 cours de Vincennes;2.40846;48.84692
PA_1227;129 coulée verte René-Dumont;2.381721;48.844418
PA_1228;22 rue Watteau;2.357361;48.834496
PA_1229;62 rue Lamartine;2.339576;48.876716
PA_1230;7 rue Lafayette;2.334758;48.873571
PA_1231;200 avenue Jean Jaurès;2.392077;48.888359
PA_1232;102 rue du Mont Cenis;2.34591;48.8953
PA_1233;2 rue des Poissonniers;2.34984;48.88558
PA_1234;Obélisque de Villeneuve-le-Comte;2.86916;48.79161
PA_1235;72 rue Claude Bernard;2.346044;48.840436
PA_1236;72 rue Claude Bernard;2.34605;48.84044
PA_1237;200 avenue Jean Jaurès;2.39208;48.88834
PA_1238;Cimetière de la Courneuve;2.40488;48.936142
PA_1239;54 avenue Paul Vaillant Couturier;2.411101;48.920939
PA_1240;114 boulevard Vincent Auriol;2.36299;48.83349
PA_1241;1 quai de la Tournelle;2.355828;48.849604
PA_1242;26 rue de la Plaine;2.402556;48.84986
PA_1243;15 boulevard de Ménilmontant;2.388855;48.859383
PA_1244;4 rue Oberkampf;2.36748;48.86267
PA_1245;pont de la Tournelle;2.35524;48.85012
PA_1246;12 pont Saint-Louis;2.352059;48.85283
PA_1247;Hôpital Robert Debré;2.402437;48.881194
PA_1248;101 boulevard Richard Lenoir;2.37048;48.86411
PA_1249;24 rue de la Verrerie;2.354399;48.857501
PA_1250;176 rue de Bagnolet;2.408127;48.864018
PA_1251;8 place Tristan Bernard;2.29163;48.879424
PA_1252;110 rue Lauriston;2.286390;48.866326
PA_1253;1 rue du Boccador;2.303735;48.8659
PA_1254;23 rue Marbeuf;2.303745;48.868783
PA_1255;5 place des Petits Pères;2.34065;48.86657
PA_1256;29 rue des Petits Hôtels;2.352;48.87759
PA_1257;1 avenue du Président Wilson;2.300775;48.864625
PA_1258;13 rue de la Roquette;2.37107;48.85416
PA_1259;39 boulevard Albert 1er;2.493139;48.832738
PA_1260;8 rue de l'Amiral de Coligny;2.34097;48.860761
PA_1261;73 boulevard de Bercy;2.388899;48.838297
PA_1262;7 rue du Bouloi;2.340478;48.863506
PA_1263;Pont Neuf;2.34213;48.85844
PA_1264;Musée en Herbes;2.342157;48.860166
PA_1265;Centre Georges Pompidou;2.352155;48.860307
PA_1266;41 rue Volta;2.358042;48.866668
PA_1267;2 avenue de Bouvines;2.395922;48.849561
PA_1268;Pont-Neuf;2.34264;48.858338
PA_1269;28 rue Sainte-Anne;2.335576;48.866262
PA_1270;passerelle du Bassin de la Villette;2.37473;48.88649
PA_1271;Square de la Fontaine;2.483849;48.836064
PA_1272;1 rue Vouillé;2.302815;48.835508
PA_1273;39 rue Linné;2.35441;48.84598
PA_1274;10 square Desnouettes;2.284039;48.834859
PA_1275;12 place d'Anvers;2.3439;48.88263
PA_1276;21 place du Tertre;2.34062;48.8867
PA_1277;52 rue Jean-Pierre Timbaud;2.3729;48.86645
PA_1278;80 rue de Provence;2.331238;48.874302
PA_1279;86 Boulevard Lefebvre;2.29954;48.82879
PA_1280;14 rue de Lévis;2.31565;48.882183
PA_1281;2 rue des Fontaines du Temple;2.36028;48.86545
PA_1282;106 avenue Auber;2.42366;48.84608
PA_1283;3 rue des Déchargeurs;2.34593;48.85967
PA_1284;pont ferroviaire;2.304917;48.894141
PA_1285;porte de Bagnolet;2.413119;48.863176
PA_1286;face au 72 rue de Rosny;2.44873;48.86314
PA_1287;18 rue du Ravin;2.423283;48.861909
PA_1288;5 quai de Loire;2.371245;48.883774
PA_1289;place de l'Alma;2.30079;48.864463
PA_1290;place de l'Alma;2.3008;48.86447
PA_1291;48 rue du Capitaine Dreyfus;2.439633;48.859116
PA_1292;13 rue Darwin;2.339008;48.890172
PA_1293;2 rue Titien;2.358502;48.835936
PA_1294;34 rue de Penthièvre;2.31379;48.87243
PA_1295;4 place Edmond Michelet;2.35008;48.86002
PA_1296;1 rue Albert Sorel;2.32248;48.82371
PA_1297;89 rue de Reuilly;2.39012;48.84447
PA_1298;1 avenue André Morizet;2.243025;48.833676
PA_1299;42 rue Dauphine;2.338847;48.854211
PA_1300;Maison Internationale de séjour pour jeunes actifs;2.375991;48.820773
PA_1301;11 rue François de Neufchâteau;2.38256;48.85615
PA_1302;1 rue Cail;2.36154;48.88261
PA_1303;3 rue Saint-Claude;2.36654;48.86007
PA_1304;17 rue Monge;2.35083;48.84787
PA_1305;17 rue Monge;2.35084;48.84788
PA_1306;46 avenue Pierre Brossolette;2.310661;48.819987
PA_1307;parc de Bercy;2.37973;48.83654
PA_1308;103 avenue Edouard Vaillant;2.24405;48.83359
PA_1309;pont Mirabeau;2.27452;48.846992
PA_1310;14 rue Penthièvre;2.316054;48.872937
PA_1311;15 rue Jean Nicot;2.307714;48.860064
PA_1312;22 rue de la Comète;2.30925;48.85809
PA_1313;22 rue Duc;2.341678;48.89254
PA_1314;139 rue Mouffetard;2.349835;48.839807
PA_1315;142 avenue du Général Leclerc;2.325342;48.823465
PA_1316;74 rue Baudricourt;2.362316;48.824791
PA_1317;17 rue Gît le Coeur;2.342471;48.853478
PA_1318;11 rue des Petites Écuries;2.353176;48.873174
PA_1319;1 rue de l'agent Bailly;2.342657;48.878305
PA_1320;12 rue de la Tour d'Auvergne;2.344649;48.87896
PA_1321;87 rue du Faubourg Montmartre;2.348639;48.876741
PA_1322;53 rue du Faubourg Montmartre;2.340823;48.875211
PA_1323;square Sarah Bernhart;2.403919;48.84958
PA_1324;4 rue Paradis;2.35493;48.87452
PA_1325;56 rue de Paradis;2.34906;48.87571
PA_1326;85 rue la Fayette;2.34802;48.87706
PA_1327;84 rue de Hauteville;2.35138;48.876683
PA_1328;27bis rue de Paradis;2.351786;48.875096
PA_1329;2 rue Bleue;2.34773;48.87586
PA_1330;20 rue Pirandello;2.354942;48.836249
PA_1331;11 rue Henri Michaux;2.354507;48.826936
PA_1332;46 rue des Fossés Saint-Bernard;2.353049;48.847532
PA_1333;10 rue de la Paix;2.331137;48.868992
PA_1334;25 place Vendôme;2.33012;48.868334
PA_1335;passerelle de la Porte de Saint-Cloud;2.25533;48.83749
PA_1336;24 rue de Montreuil;2.38552;48.8504
PA_1337;93 rue de Seine;2.337119;48.852094
PA_1338;62 rue Mouffetard;2.34947;48.84316
PA_1339;1 rue des Vignerons;2.431637;48.84513
PA_1340;1 rue de Rochechouart;2.3443;48.87657
PA_1341;40 avenue Aubert;2.431089;48.847605
PA_1342;place Joffre, allée Adrienne Lecouvreur;2.30379;48.85396
PA_1343;72 boulevard de la Tour Maubourg;2.309643;48.856405
PA_1344;26 rue Chanoinesse;2.35011;48.85428
PA_1345;16 rue Jean-Baptiste Marty;2.416826;48.82107
PA_1346;pilier est du pont de l'Arsenal;2.367468;48.849121
PA_1347;6 rue Notre-Dame-de-Nazareth;2.36199;48.86697
PA_1348;39 rue du Maréchal Leclerc;2.424209;48.818205
PA_1349;51 rue de la Tombe Issoire;2.33425;48.83023
PA_1350;133 rue de Sèvres;2.317914;48.847199
PA_1351;63 rue du Montparnasse;2.325479;48.841848
PA_1352;117 avenue de Choisy;2.360137;48.825731
PA_1353;9 rue Philippe de Champagne;2.355016;48.832787
PA_1354;18 rue de l'Aqueduc;2.360431;48.88067
PA_1355;85bis boulevard Magenta;2.354811;48.877247
PA_1356;168 boulevard Diderot;2.392827;48.847904
PA_1357;2 rue de Saint-Petersbourg;2.32403;48.87968
PA_1358;3 rue Royer-Collard;2.342319;48.845624
PA_1359;place de la Sorbonne;2.342013;48.848891
PA_1360;2 rue des Fossés Saint-Jacques;2.343019;48.846042
PA_1361;3 allée Verte;2.370537;48.859462
PA_1362;2 rue des Boulets;2.391903;48.849187
PA_1363;70 quai de la Loire;2.377463;48.886605
PA_1364;2 rue Paul Bert;2.419351;48.855164
PA_1365;14 quai de Béthune;2.358674;48.850272
PA_1366;90 avenue Ledru-Rollin;2.37634;48.85137
PA_1367;160 boulevard Berthier;2.29596;48.886719
PA_1368;place François Mitterrand;2.443442;48.865088
PA_1369;52 avenue du Président Wilson;2.359106;48.904005
PA_1370;1 rue Larrey;2.353741;48.84147
PA_1371;107 rue de la Glacière;2.342522;48.827832
PA_1372;64 rue Championnet;2.346609;48.895855
PA_1373;20 rue Marie Stuart;2.347384;48.865095
PA_1374;3 rue Clotilde de Vaux;2.368618;48.85767
PA_1375;42 boulevard de Ménilmontant;2.387689;48.863173
PA_1376;1 rue du capitaine Roland Deplanque;2.42844;48.80272
PA_1377;121 avenue de Saint-Ouen;2.328048;48.8955
PA_1378;rue des Caves du Roi;2.207041;48.825606
PA_1379;5 avenue de l'Europe;2.211876;48.82426
PA_1380;19 rue de la Harpe;2.344784;48.852444
PA_1381;passerelle rue de l'Épine;2.425093;48.863603
PA_1382;160 rue des Rosiers;2.34393;48.90133
PA_1383;2 boulevard de l'Hôpital;2.36379;48.84314
PA_1384;25 rue Daubenton;2.352861;48.841148
PA_1385;4 rue Boissière;2.293006;48.865518
PA_1386;3 rue Henri Mayer;2.275555;48.827843
PA_1387;52 avenue Pierre Brossolette;2.310909;48.820094
PA_1388;face à  la gare de Meudon - Val-Fleury;2.241036;48.80819
PA_1389;à  l'est du viaduc rue de Paris;2.246601;48.813576
PA_1390;5 rue Rouget de Lisle;2.262607;48.829516
PA_1391;31 rue Descartes;2.389114;48.813413
PA_1392;8 rue d'Hauteville;2.34982;48.871013
PA_1393;13 rue Marat;2.384178;48.81102
PA_1394;27 rue des Moines;2.319612;48.889173
PA_1395;44 rue Montorgueil;2.346783;48.864532
PA_1396;96 boulevard Berthier;2.303452;48.890105
PA_1397;2 rue d'Aguesseau;2.319257;48.869855
PA_1398;157 rue Cardinet;2.317949;48.891203
PA_1399;24 rue Vauvenargues;2.33337;48.89351
PA_1400;sur l'atelier de maintenance de la ligne 7;2.364213;48.816723
PA_1401;face à  l'immeuble Belledonne;2.48951;48.852234
PA_1402;52 rue des Bruyères;2.414624;48.876339
PA_1403;50 avenue Pierre Grenier;2.25343;48.832218
PA_1404;14 boulevard Diderot;2.370876;48.845257
PA_1405;autoroute de l'Est/N486;2.492884;48.830569
PA_1406;11 rue Tarbé;2.313772;48.886993
PA_1407;75 rue Saint-Jacques;2.345072;48.849721
PA_1408;derrière le square Charles-Hermite;2.367302;48.900471
PA_1409;63 rue Gabriel Péri;2.3502;48.81045
PA_1410;82 rue Nollet;2.320344;48.887532
PA_1411;98 avenue Paul Doumer;2.2757;48.85871
PA_1412;34 boulevard Pereire;2.307107;48.88794
PA_1413;13 rue de Lübeck;2.293588;48.866212
PA_1414;16 avenue de Vincennes;2.436589;48.844979
PA_1415;83 rue Victor Hugo;2.383889;48.81849
PA_1416;place de la Résistance;2.250127;48.821266
PA_1417;escalier derrière la galerie d'anatomie;2.362192;48.842906
PA_1418;18 avenue de Lowendal;2.303341;48.849389
PA_1419;1 rue du Château d'Eau;2.362326;48.868935
PA_1420;28 rue de Chaligny;2.383652;48.847205
PA_1421;49 du Volga;2.407411;48.852627
PA_1422;Pondorly;2.348017;48.757865
PA_1423;33 rue Poissonnière;2.347786;48.870216
PA_1424;1 rue Pelée;2.369238;48.859587
PA_1425;9 rue Sedaine;2.371851;48.855821
PA_1426;pavillon ouest de la porte de Neuilly;2.258447;48.880106
PA_1427;pavillon ouest de la porte de Neuilly;2.25845;48.88011
PA_1428;Gare de l'Avenue Foch;2.275511;48.870968
PA_1429;1 rue de la Porte d'Issy;2.280645;48.832224
PA_1430;130 boulevard Berthier;2.299683;48.888272
PA_1431;dernier étage de la Tour Eiffel;2.294608;48.858271
PA_1432;place Igor Stravinsky;2.35116;48.85953
PA_1433;36 rue Daubenton;2.352405;48.841104
PA_1434;39 rue Edouard Vaillant;2.432581;48.855267
PA_1435;Unknown;2.3082812;48.93328
PA_1436;Unknown;2.2765197;48.8627959
PA_1437;Unknown;2.2616209;48.8451064
PA_1438;Unknown;2.3188138;48.887428
PA_1439;Unknown;2.3043101;48.8589581
PA_1440;Unknown;2.4002;48.8362
PA_1441;Unknown;2.3466524;48.852156
PA_1442;Unknown;2.2965553;48.8631408
PA_1443;Unknown;2.6104326;48.691234
PA_1444;22 Rue du Sommerard;2.344686989316848;48.85042004446983
PA_1445;Unknown;2.3071797;48.8413999
PA_1446;Unknown;2.3181376;48.8444661
PA_1447;Unknown;2.3043311;48.8325357
PA_1448;Unknown;2.2930289;48.8447338
PA_1449;Unknown;2.3108274;48.8581763
PA_1450;Flasher la station de métro !;2.3203776;48.8612679
PA_1451;Intersection Cour de Vincennes / Bd des Maréchaux;2.4106841716288425;48.84673358505848
PA_1452;Unknown;2.37244;48.86553
PA_1453;Unknown;2.3088634;48.8465147
PA_1454;Unknown;2.2813469;48.8420305
PA_1455;Unknown;2.3312949;48.8800687
PA_1456;Au-dessus de Lucky Coiffure;2.35859;48.86838
PA_1457;Au-dessus de l'Impromptu;2.37563;48.85731
PA_1458;Unknown;2.3436258;48.8757153
PA_1459;8 Rue du Faubourg Montmartre;2.343296506596455;48.872155096062535
PA_1460;Unknown;2.4443904;48.8566343
PA_1461;Unknown;2.37946;48.84634
PA_1462;Unknown;2.3192621;48.8913668
PA_1463;Unknown;2.347945422;48.84856468
PA_1464;Unknown;2.346987;48.8482072
PA_1465;Unknown;2.38634;48.89805
PA_1466;11 Quai Saint-Michel, 75005 Paris;2.3463373495601765;48.85334383443361
